id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
31392,32,Wiraswasta,236543,12th,8,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31393,44,Wiraswasta,174189,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,60.0,0
31394,55,Pekerja Bebas Bukan Perusahan,68006,7th-8th,4,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,60.0,0
31395,43,Wiraswasta,72338,Master,14,Menikah,Tech-support,Laki2,0.0,0.0,40.0,1
31396,28,Pekerja Bebas Bukan Perusahan,31717,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31397,41,Pekerja Bebas Bukan Perusahan,140108,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,0
31398,26,Wiraswasta,205109,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
31399,26,Wiraswasta,29515,SMA,9,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
31400,48,Kelas Lain,289517,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,35.0,0
31401,20,Pemerintah Lokal,163965,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31402,36,Wiraswasta,297449,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,50.0,1
31403,50,Pekerja Bebas Perusahaan,167793,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,33810000.0,60.0,1
31404,33,Wiraswasta,239781,SD,1,Menikah,Petani,Laki2,0.0,0.0,40.0,0
31405,31,Wiraswasta,169269,7th-8th,4,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31406,35,Wiraswasta,99065,D3,12,Cerai,Pemuka Agama,Perempuan,0.0,0.0,32.0,0
31407,22,Wiraswasta,38251,D3,12,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
31408,20,Wiraswasta,177287,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
31409,23,Kelas Lain,192028,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,35.0,0
31410,58,Wiraswasta,84231,10th,6,Menikah,Supir,Laki2,0.0,0.0,50.0,1
31411,57,Wiraswasta,367334,SMA,9,Berpisah,Sales,Perempuan,0.0,0.0,40.0,0
31412,60,Wiraswasta,116707,11th,7,Cerai,Penjaga,Laki2,0.0,0.0,40.0,0
31413,63,Pekerja Bebas Bukan Perusahan,125178,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31414,35,Pemerintah Negara,172327,Sarjana,13,Berpisah,Ekesekutif Managerial,Laki2,0.0,0.0,42.0,0
31415,36,Wiraswasta,166416,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31416,29,Wiraswasta,274969,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,42.0,0
31417,34,Pekerja Bebas Bukan Perusahan,114185,Sarjana,13,Cerai,Supir,Laki2,0.0,0.0,50.0,0
31418,81,Wiraswasta,36147,Sekolah Professional,15,Menikah,Petani,Laki2,148470000.0,0.0,2.0,1
31419,59,Pemerintah Provinsi,176317,10th,6,Cerai,Servis Lainnya,Perempuan,0.0,0.0,37.0,0
31420,68,Wiraswasta,185537,Pendidikan Tinggi,10,Cerai,Sales,Perempuan,0.0,0.0,20.0,0
31421,40,Wiraswasta,121956,Sarjana,13,Menikah LDR,Spesialis,Laki2,189700000.0,0.0,40.0,1
31422,43,Pemerintah Provinsi,53956,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,55.0,1
31423,45,Wiraswasta,102076,Pendidikan Tinggi,10,Cerai,Spesialis,Perempuan,0.0,0.0,32.0,0
31424,39,Pemerintah Provinsi,72887,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
31425,65,Kelas Lain,224472,Sekolah Professional,15,Belum Pernah Menikah,Pekerjaan Lain,Laki2,351736000.0,0.0,80.0,1
31426,32,Pekerja Bebas Bukan Perusahan,400061,Sekolah Professional,15,Menikah,Spesialis,Laki2,210336000.0,0.0,40.0,1
31427,48,Wiraswasta,59380,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,45.0,0
31428,33,Pekerja Bebas Bukan Perusahan,118267,D3,12,Cerai,Sales,Laki2,0.0,0.0,60.0,0
31429,23,Pemerintah Negara,112137,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
31430,49,Pemerintah Provinsi,105959,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,41.0,1
31431,23,Wiraswasta,309178,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31432,50,Wiraswasta,189107,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31433,41,Wiraswasta,23646,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
31434,37,Wiraswasta,393360,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,30.0,0
31435,31,Wiraswasta,87560,Pendidikan Tinggi,10,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,50.0,0
31436,40,Wiraswasta,400061,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
31437,28,Wiraswasta,132750,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
31438,24,Wiraswasta,174907,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
31439,45,Wiraswasta,125892,SMA,9,Menikah LDR,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31440,51,Wiraswasta,175070,D3,12,Menikah,Sales,Laki2,72492000.0,0.0,45.0,1
31441,50,Pemerintah Negara,263200,D4,11,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31442,55,Pemerintah Lokal,107308,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31443,29,Pemerintah Provinsi,301010,Pendidikan Tinggi,10,Belum Pernah Menikah,Tentara,Laki2,0.0,0.0,60.0,0
31444,43,Pemerintah Provinsi,183608,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31445,34,Wiraswasta,169605,10th,6,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,36.0,0
31446,51,Wiraswasta,144284,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31447,26,Wiraswasta,64289,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,0
31448,41,Wiraswasta,806552,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,50.0,1
31449,40,Kelas Lain,438427,D3,12,Berpisah,Pekerjaan Lain,Perempuan,0.0,0.0,55.0,0
31450,37,Wiraswasta,224947,D4,11,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
31451,40,Wiraswasta,190290,Pendidikan Tinggi,10,Cerai,Sales,Laki2,0.0,0.0,40.0,0
31452,26,Pemerintah Provinsi,271243,12th,8,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
31453,39,Wiraswasta,97771,D4,11,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
31454,43,Wiraswasta,282155,D3,12,Cerai,Spesialis,Perempuan,65100000.0,0.0,40.0,0
31455,28,Wiraswasta,264498,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
31456,47,Wiraswasta,181652,SMA,9,Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
31457,73,Kelas Lain,180603,SMA,9,Janda,Pekerjaan Lain,Perempuan,0.0,0.0,8.0,0
31458,28,Wiraswasta,44767,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
31459,24,Wiraswasta,230475,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,44.0,0
31460,51,Wiraswasta,143822,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,102172000.0,0.0,40.0,1
31461,47,Pemerintah Provinsi,51664,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,54712000.0,0.0,40.0,0
31462,18,Wiraswasta,40829,11th,7,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,25.0,0
31463,58,Pekerja Bebas Perusahaan,78634,11th,7,Menikah,Supir,Laki2,0.0,0.0,60.0,0
31464,64,Pemerintah Negara,186376,Sarjana,13,Menikah,Spesialis,Laki2,72492000.0,0.0,40.0,1
31465,45,Wiraswasta,228570,SMA,9,Menikah,Sales,Perempuan,0.0,0.0,35.0,0
31466,44,Pekerja Bebas Bukan Perusahan,35166,Pendidikan Tinggi,10,Menikah,Petani,Laki2,0.0,0.0,75.0,0
31467,28,Wiraswasta,214858,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
31468,32,Pemerintah Lokal,222900,Sarjana,13,Berpisah,Spesialis,Perempuan,0.0,0.0,50.0,1
31469,49,Wiraswasta,56551,9th,5,Cerai,Perbaikan Kerajinan,Perempuan,76370000.0,0.0,45.0,0
31470,43,Pekerja Bebas Bukan Perusahan,116666,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,35.0,1
31471,45,Wiraswasta,282172,D3,12,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
31472,38,Pemerintah Lokal,202027,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
31473,25,Wiraswasta,252803,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31474,26,Kelas Lain,167261,SMA,9,Cerai,Pekerjaan Lain,Perempuan,0.0,0.0,15.0,0
31475,66,Pekerja Bebas Bukan Perusahan,325537,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
31476,46,Wiraswasta,113806,12th,8,Menikah,Perbaikan Kerajinan,Laki2,102172000.0,0.0,40.0,1
31477,27,Wiraswasta,50132,Pendidikan Tinggi,10,Cerai,Sales,Laki2,0.0,0.0,50.0,0
31478,20,Wiraswasta,131852,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31479,37,Pekerja Bebas Bukan Perusahan,119992,SMA,9,Menikah,Petani,Laki2,0.0,0.0,99.0,0
31480,40,Wiraswasta,163215,Sarjana,13,Cerai,Ekesekutif Managerial,Perempuan,147280000.0,0.0,40.0,1
31481,48,Wiraswasta,207277,Master,14,Menikah,Ekesekutif Managerial,Laki2,210336000.0,0.0,40.0,1
31482,45,Wiraswasta,185385,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,47.0,1
31483,40,Pekerja Bebas Bukan Perusahan,33068,SMA,9,Menikah,Petani,Laki2,0.0,0.0,50.0,0
31484,36,Wiraswasta,245090,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,43918000.0,0.0,50.0,0
31485,33,Wiraswasta,312923,10th,6,Menikah,Servis Lainnya,Laki2,0.0,0.0,80.0,0
31486,30,Wiraswasta,140869,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31487,29,Wiraswasta,140927,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
31488,40,Pemerintah Negara,166327,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
31489,26,Wiraswasta,166051,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31490,40,Pekerja Bebas Bukan Perusahan,129298,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,45.0,0
31491,29,Pemerintah Provinsi,106179,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,19712000.0,40.0,0
31492,30,Wiraswasta,49325,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,80.0,1
31493,55,Pemerintah Lokal,296085,D3,12,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31494,37,Wiraswasta,280966,Sarjana,13,Menikah,Pembersih,Laki2,0.0,0.0,40.0,1
31495,21,Wiraswasta,240063,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,48.0,0
31496,33,Wiraswasta,55291,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
31497,35,Wiraswasta,339772,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31498,31,Wiraswasta,157078,10th,6,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31499,24,Wiraswasta,249957,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
31500,25,Wiraswasta,308144,Sarjana,13,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31501,37,Wiraswasta,126675,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31502,51,Pemerintah Provinsi,190333,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31503,34,Kelas Lain,146589,SMA,9,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
31504,67,Pekerja Bebas Perusahaan,273239,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,50.0,1
31505,58,Wiraswasta,252419,11th,7,Menikah,Supir,Laki2,0.0,0.0,50.0,0
31506,55,Wiraswasta,269763,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Perempuan,0.0,0.0,10.0,0
31507,35,Wiraswasta,251091,Master,14,Menikah,Pemuka Agama,Laki2,0.0,0.0,38.0,0
31508,54,Wiraswasta,225599,Master,14,Menikah,Spesialis,Laki2,102172000.0,0.0,40.0,1
31509,34,Wiraswasta,289984,SMA,9,Cerai,Asisten Rumah Tangga,Perempuan,0.0,0.0,30.0,0
31510,19,Wiraswasta,238969,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,10.0,0
31511,65,Pekerja Bebas Perusahaan,323636,Sarjana,13,Menikah,Sales,Laki2,148470000.0,0.0,40.0,1
31512,21,Wiraswasta,265434,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,30.0,0
31513,26,Wiraswasta,104830,Master,14,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,8316000.0,0.0,35.0,0
31514,46,Wiraswasta,28497,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,8.0,0
31515,41,Pekerja Bebas Bukan Perusahan,95708,Master,14,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,1
31516,31,Pekerja Bebas Bukan Perusahan,30290,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31517,42,Wiraswasta,157443,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,27.0,1
31518,51,Wiraswasta,43354,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
31519,37,Wiraswasta,409189,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,0
31520,27,Wiraswasta,225142,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31521,40,Wiraswasta,158275,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,8750000.0,40.0,0
31522,56,Pemerintah Negara,270859,Sarjana,13,Menikah,Spesialis,Laki2,0.0,26628000.0,48.0,1
31523,61,Pekerja Bebas Bukan Perusahan,243019,SD,1,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31524,47,Wiraswasta,201865,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
31525,24,Wiraswasta,188569,Master,14,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,67018000.0,0.0,60.0,1
31526,22,Wiraswasta,181723,Pendidikan Tinggi,10,Menikah,Petani,Laki2,0.0,0.0,30.0,0
31527,56,Pemerintah Lokal,191754,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
31528,38,Pekerja Bebas Perusahaan,85566,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,65.0,0
31529,50,Wiraswasta,190762,5th-6th,3,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31530,32,Wiraswasta,239659,Pendidikan Tinggi,10,Berpisah,Mesin Inspeksi,Perempuan,0.0,0.0,70.0,0
31531,30,Wiraswasta,293936,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,50.0,0
31532,60,Wiraswasta,185749,11th,7,Janda,Supir,Laki2,0.0,0.0,40.0,0
31533,40,Pemerintah Lokal,147372,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,34216000.0,40.0,1
31534,49,Wiraswasta,188515,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31535,23,Wiraswasta,218215,D3,12,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
31536,34,Wiraswasta,317809,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
31537,46,Wiraswasta,132919,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,12.0,1
31538,49,Kelas Lain,296892,SMA,9,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
31539,51,Pekerja Bebas Bukan Perusahan,205100,SMA,9,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
31540,45,Wiraswasta,165822,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
31541,30,Wiraswasta,243841,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31542,44,Wiraswasta,191256,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31543,34,Pemerintah Provinsi,172716,12th,8,Menikah,Tentara,Laki2,0.0,0.0,40.0,0
31544,24,Wiraswasta,165107,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
31545,73,Kelas Lain,89852,1st-4th,2,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
31546,37,Wiraswasta,60548,SMA,9,Janda,Mesin Inspeksi,Perempuan,0.0,0.0,20.0,0
31547,51,Wiraswasta,279156,SMA,9,Menikah,Ekesekutif Managerial,Laki2,102172000.0,0.0,40.0,1
31548,73,Wiraswasta,147551,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,30436000.0,50.0,1
31549,29,Wiraswasta,158218,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,35.0,0
31550,28,Wiraswasta,216479,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31551,36,Pemerintah Lokal,103886,Pendidikan Tinggi,10,Cerai,Pembersih,Laki2,0.0,0.0,50.0,0
31552,22,Wiraswasta,23940,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
31553,55,Wiraswasta,121912,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,24.0,1
31554,35,Pekerja Bebas Bukan Perusahan,171968,SMA,9,Berpisah,Supir,Laki2,0.0,0.0,70.0,0
31555,46,Wiraswasta,117313,9th,5,Berpisah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
31556,33,Pemerintah Negara,204374,Master,14,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,38.0,0
31557,56,Pemerintah Lokal,216824,Sekolah Professional,15,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
31558,22,Wiraswasta,105043,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31559,28,Wiraswasta,110981,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
31560,63,Pemerintah Provinsi,334418,1st-4th,2,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
31561,29,Wiraswasta,100219,D3,12,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,45.0,0
31562,36,Wiraswasta,49115,D3,12,Menikah,Ekesekutif Managerial,Laki2,107632000.0,0.0,44.0,1
31563,47,Pemerintah Lokal,154940,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,45.0,1
31564,33,Wiraswasta,287878,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
31565,31,Wiraswasta,326862,Pendidikan Tinggi,10,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31566,29,Wiraswasta,181822,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
31567,24,Wiraswasta,349691,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
31568,53,Wiraswasta,164299,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,26418000.0,65.0,1
31569,46,Wiraswasta,271828,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
31570,48,Wiraswasta,193451,10th,6,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31571,32,Wiraswasta,231413,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
31572,32,Wiraswasta,732102,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
31573,56,Wiraswasta,53481,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31574,30,Pekerja Bebas Bukan Perusahan,117944,SMA,9,Menikah,Spesialis,Laki2,0.0,0.0,25.0,0
31575,35,Wiraswasta,261504,SMA,9,Menikah LDR,Supir,Perempuan,0.0,0.0,40.0,0
31576,58,Wiraswasta,314153,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
31577,38,Wiraswasta,349198,D3,12,Menikah,Tech-support,Laki2,0.0,0.0,21.0,1
31578,23,Wiraswasta,126945,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
31579,22,Pemerintah Negara,160369,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,0
31580,47,Wiraswasta,176239,Pendidikan Tinggi,10,Janda,Spesialis,Perempuan,0.0,0.0,40.0,0
31581,33,Wiraswasta,94235,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,42.0,1
31582,61,Wiraswasta,224699,Sarjana,13,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,30.0,1
31583,44,Wiraswasta,152744,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
31584,19,Wiraswasta,329130,11th,7,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31585,61,Pemerintah Lokal,321117,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
31586,42,Wiraswasta,347653,Sarjana,13,Cerai,Servis Lainnya,Laki2,0.0,0.0,60.0,0
31587,45,Wiraswasta,217953,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31588,25,Wiraswasta,570821,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31589,37,Pemerintah Lokal,197915,7th-8th,4,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31590,22,Wiraswasta,100345,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,35.0,0
31591,47,Wiraswasta,234470,D3,12,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31592,25,Wiraswasta,104746,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,16.0,0
31593,47,Pemerintah Lokal,114459,Master,14,Menikah,Spesialis,Laki2,107632000.0,0.0,45.0,1
31594,18,Wiraswasta,138557,11th,7,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
31595,50,Wiraswasta,143953,SMA,9,Menikah,Sales,Laki2,0.0,0.0,65.0,1
31596,39,Pekerja Bebas Bukan Perusahan,103110,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
31597,49,Wiraswasta,175070,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31598,37,Pekerja Bebas Perusahaan,593246,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,50.0,1
31599,29,Wiraswasta,163167,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,55.0,1
31600,46,Pekerja Bebas Bukan Perusahan,112485,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31601,27,Wiraswasta,228476,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,50.0,1
31602,27,Wiraswasta,204648,D4,11,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
31603,52,Kelas Lain,271749,12th,8,Belum Pernah Menikah,Pekerjaan Lain,Laki2,8316000.0,0.0,40.0,0
31604,35,Wiraswasta,178322,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
31605,38,Wiraswasta,100079,Doktor,16,Menikah LDR,Spesialis,Laki2,389592000.0,0.0,60.0,1
31606,22,Wiraswasta,90860,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31607,22,Wiraswasta,27881,SMA,9,Menikah,Petani,Laki2,0.0,0.0,45.0,0
31608,37,Pemerintah Negara,34996,SMA,9,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
31609,52,Pekerja Bebas Perusahaan,77392,SMA,9,Menikah,Petani,Laki2,0.0,0.0,60.0,0
31610,26,Pemerintah Negara,208117,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,38.0,0
31611,29,Wiraswasta,247151,11th,7,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
31612,48,Pekerja Bebas Perusahaan,85109,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
31613,26,Wiraswasta,421561,11th,7,Menikah,Servis Lainnya,Laki2,0.0,0.0,25.0,0
31614,48,Wiraswasta,233511,SMA,9,Menikah,Supir,Laki2,0.0,0.0,50.0,1
31615,29,Wiraswasta,255187,Pendidikan Tinggi,10,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,40.0,0
31616,19,Wiraswasta,168294,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31617,23,Wiraswasta,60331,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,60.0,0
31618,41,Pekerja Bebas Bukan Perusahan,32533,D4,11,Menikah,Petani,Laki2,0.0,0.0,45.0,0
